Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
5;114;67;0.000;;-44.57;0.00;-11.51;0.00;100.11;0.00;Beam | 1 - IPE 500 | L : 1.650 m
5;114;68;1.650;;-44.70;0.00;-13.07;0.00;79.82;0.01;Beam | 1 - IPE 500 | L : 1.650 m
5;115;68;0.000;;-45.54;0.00;-21.83;0.00;79.71;0.01;Beam | 1 - IPE 500 | L : 1.575 m
5;115;36;1.575;;-45.66;0.00;-23.30;0.00;44.16;0.01;Beam | 1 - IPE 500 | L : 1.575 m
5;32;36;0.000;;-45.69;0.00;-23.64;0.00;44.16;0.01;Beam | 1 - IPE 500 | L : 0.075 m
5;32;66;0.075;;-45.70;0.00;-23.71;0.00;42.38;0.01;Beam | 1 - IPE 500 | L : 0.075 m
5;116;66;0.000;;-46.54;0.00;-32.47;0.00;42.27;0.01;Beam | 1 - IPE 500 | L : 1.650 m
5;116;65;1.650;;-46.67;0.01;-33.97;0.00;-12.56;0.00;Beam | 1 - IPE 500 | L : 1.650 m
5;117;65;0.000;;-47.51;0.01;-42.74;0.00;-12.68;0.00;Beam | 1 - IPE 500 | L : 1.650 m
5;117;64;1.650;;-47.68;0.01;-44.19;0.00;-84.41;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
5;118;64;0.000;;-48.53;0.01;-52.95;0.00;-84.53;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
5;118;37;1.650;;-48.78;0.02;-54.34;0.00;-173.07;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;31;35;0.000;N;-43.02;0.00;4.27;0.00;102.92;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
5;29;33;0.000;N;-48.81;-0.02;54.61;0.00;-173.30;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
5;118;37;1.650;V_y;-48.78;0.02;-54.34;0.00;-173.07;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
5;29;33;0.000;V_y;-48.81;-0.02;54.61;0.00;-173.30;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
5;29;33;0.000;V_z;-48.81;-0.02;54.61;0.00;-173.30;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
5;118;37;1.650;V_z;-48.78;0.02;-54.34;0.00;-173.07;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
5;29;33;0.000;M_T;-48.81;-0.02;54.61;0.00;-173.30;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
5;118;37;1.650;M_T;-48.78;0.02;-54.34;0.00;-173.07;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
5;88;52;1.650;M_y;-43.59;0.00;1.46;0.00;103.70;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
5;29;33;0.000;M_y;-48.81;-0.02;54.61;0.00;-173.30;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
5;115;36;1.575;M_z;-45.66;0.00;-23.30;0.00;44.16;0.01;Beam | 1 - IPE 500 | L : 1.575 m
5;29;33;0.000;M_z;-48.81;-0.02;54.61;0.00;-173.30;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-43.02;0.02;54.61;0.00;103.70;0.01;
5;;;;;-48.81;-0.02;-54.34;0.00;-173.30;-0.04;
;;;;;;;;;;;
6;Obergurt;;;;;;;;;;
6;35;40;0.000;;-1.34;0.00;4.74;0.00;-3.79;0.00;Beam | 3 - HEA 140 | L : 1.650 m
6;35;116;1.650;;-1.30;0.00;4.33;0.00;3.70;0.01;Beam | 3 - HEA 140 | L : 1.650 m
6;214;116;0.000;;-0.86;0.00;-0.05;0.00;3.62;0.01;Beam | 3 - HEA 140 | L : 1.650 m
6;214;118;1.650;;-0.82;0.00;-0.45;0.00;3.20;0.00;Beam | 3 - HEA 140 | L : 1.650 m
6;215;118;0.000;;-0.38;0.00;-4.83;0.00;3.12;0.00;Beam | 3 - HEA 140 | L : 1.650 m
6;215;119;1.650;;-0.34;0.00;-5.24;0.00;-5.19;0.00;Beam | 3 - HEA 140 | L : 1.650 m
6;216;119;0.000;;0.10;0.00;-9.62;0.00;-5.27;0.00;Beam | 3 - HEA 140 | L : 0.075 m
6;216;41;0.075;;0.10;0.00;-9.64;0.00;-5.99;0.00;Beam | 3 - HEA 140 | L : 0.075 m
6;36;41;0.000;;-2.10;0.00;5.54;0.00;-6.39;0.00;Beam | 3 - HEA 140 | L : 1.575 m
6;36;120;1.575;;-2.05;0.00;5.16;0.00;2.04;0.00;Beam | 3 - HEA 140 | L : 1.575 m
6;217;120;0.000;;-1.62;0.00;0.78;0.00;1.96;0.00;Beam | 3 - HEA 140 | L : 1.650 m
6;217;121;1.650;;-1.58;0.00;0.37;0.00;2.90;0.00;Beam | 3 - HEA 140 | L : 1.650 m
6;218;121;0.000;;-1.14;0.00;-4.01;0.00;2.82;0.00;Beam | 3 - HEA 140 | L : 1.650 m
6;218;122;1.650;;-1.10;0.00;-4.42;0.00;-4.13;0.00;Beam | 3 - HEA 140 | L : 1.650 m
6;219;122;0.000;;-0.83;0.00;-7.07;0.00;-4.18;0.00;Beam | 3 - HEA 140 | L : 0.150 m
6;219;42;0.150;;-0.83;0.00;-7.11;0.00;-5.24;0.00;Beam | 3 - HEA 140 | L : 0.150 m
6;37;42;0.000;;-0.16;0.00;7.24;0.00;-5.48;0.00;Beam | 3 - HEA 140 | L : 0.150 m
6;37;134;0.150;;-0.16;0.00;7.20;0.00;-4.39;0.00;Beam | 3 - HEA 140 | L : 0.150 m
6;220;134;0.000;;-0.42;0.00;4.54;0.00;-4.35;0.00;Beam | 3 - HEA 140 | L : 1.650 m
6;220;133;1.650;;-0.46;0.00;4.14;0.00;2.82;0.00;Beam | 3 - HEA 140 | L : 1.650 m
6;221;133;0.000;;-0.90;0.00;-0.24;0.00;2.90;0.00;Beam | 3 - HEA 140 | L : 1.650 m
6;221;132;1.650;;-0.94;0.00;-0.65;0.00;2.17;0.00;Beam | 3 - HEA 140 | L : 1.650 m
6;222;132;0.000;;-1.38;0.00;-5.03;0.00;2.25;0.00;Beam | 3 - HEA 140 | L : 1.575 m
6;222;43;1.575;;-1.42;0.00;-5.41;0.00;-5.98;0.00;Beam | 3 - HEA 140 | L : 1.575 m
6;38;43;0.000;;0.10;0.00;9.79;0.00;-6.46;0.00;Beam | 3 - HEA 140 | L : 0.075 m
6;38;131;0.075;;0.10;0.00;9.77;0.00;-5.73;0.00;Beam | 3 - HEA 140 | L : 0.075 m
6;223;131;0.000;;-0.34;0.00;5.39;0.00;-5.65;0.00;Beam | 3 - HEA 140 | L : 1.650 m
6;223;130;1.650;;-0.37;0.00;4.99;0.00;2.92;0.00;Beam | 3 - HEA 140 | L : 1.650 m
6;224;130;0.000;;-0.82;0.00;0.61;0.00;3.00;0.00;Beam | 3 - HEA 140 | L : 1.650 m
6;224;129;1.650;;-0.86;0.00;0.20;0.00;3.67;0.01;Beam | 3 - HEA 140 | L : 1.650 m
6;225;129;0.000;;-1.29;0.00;-4.18;0.00;3.75;0.01;Beam | 3 - HEA 140 | L : 1.650 m
6;225;44;1.650;;-1.33;0.00;-4.58;0.00;-3.48;0.00;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;38;131;0.075;N;0.10;0.00;9.77;0.00;-5.73;0.00;Beam | 3 - HEA 140 | L : 0.075 m
6;36;41;0.000;N;-2.10;0.00;5.54;0.00;-6.39;0.00;Beam | 3 - HEA 140 | L : 1.575 m
6;225;129;0.000;V_y;-1.29;0.00;-4.18;0.00;3.75;0.01;Beam | 3 - HEA 140 | L : 1.650 m
6;35;116;1.650;V_y;-1.30;0.00;4.33;0.00;3.70;0.01;Beam | 3 - HEA 140 | L : 1.650 m
6;38;43;0.000;V_z;0.10;0.00;9.79;0.00;-6.46;0.00;Beam | 3 - HEA 140 | L : 0.075 m
6;216;41;0.075;V_z;0.10;0.00;-9.64;0.00;-5.99;0.00;Beam | 3 - HEA 140 | L : 0.075 m
6;225;129;0.000;M_T;-1.29;0.00;-4.18;0.00;3.75;0.01;Beam | 3 - HEA 140 | L : 1.650 m
6;35;116;1.650;M_T;-1.30;0.00;4.33;0.00;3.70;0.01;Beam | 3 - HEA 140 | L : 1.650 m
6;225;129;0.000;M_y;-1.29;0.00;-4.18;0.00;3.75;0.01;Beam | 3 - HEA 140 | L : 1.650 m
6;38;43;0.000;M_y;0.10;0.00;9.79;0.00;-6.46;0.00;Beam | 3 - HEA 140 | L : 0.075 m
6;225;129;0.000;M_z;-1.29;0.00;-4.18;0.00;3.75;0.01;Beam | 3 - HEA 140 | L : 1.650 m
6;37;42;0.000;M_z;-0.16;0.00;7.24;0.00;-5.48;0.00;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;;0.10;0.00;9.79;0.00;3.75;0.01;
6;;;;;-2.10;0.00;-9.64;0.00;-6.46;0.00;
;;;;;;;;;;;
21;174,148,101,90,200 | Continuous Members;;;;;;;;;;
21;174;139;0.000;;0.03;-0.48;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;174;111;5.000;;0.03;0.49;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;148;111;0.000;;0.03;-0.49;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;148;83;5.000;;0.03;0.49;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;101;83;0.000;;0.04;-0.49;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;101;55;5.000;;0.04;0.49;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;90;55;0.000;;0.04;-0.49;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;90;49;5.000;;0.04;0.49;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;200;49;0.000;;0.04;-0.49;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;200;116;5.000;;0.04;0.48;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;200;116;5.000;N;0.04;0.48;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;174;;2.500;N;0.00;0.00;0.00;0.00;5.47;0.60;Beam | 4 - Z 232Z23 | L : 5.000 m
21;174;111;5.000;V_u;0.03;0.49;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;148;111;0.000;V_u;0.03;-0.49;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;174;139;0.000;V_v;0.03;-0.48;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;200;116;5.000;V_v;0.04;0.48;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;174;;4.000;M_T;0.01;0.29;-2.63;0.05;3.50;0.39;Beam | 4 - Z 232Z23 | L : 5.000 m
21;200;;1.000;M_T;0.02;-0.29;2.63;-0.05;3.50;0.39;Beam | 4 - Z 232Z23 | L : 5.000 m
21;174;;2.500;M_u;0.00;0.00;0.00;0.00;5.47;0.60;Beam | 4 - Z 232Z23 | L : 5.000 m
21;174;139;0.000;M_u;0.03;-0.48;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;148;;2.500;M_v;0.00;0.00;0.00;0.00;5.47;0.61;Beam | 4 - Z 232Z23 | L : 5.000 m
21;174;111;5.000;M_v;0.03;0.49;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;;0.04;0.49;4.38;0.05;5.47;0.61;
21;;;;;0.00;-0.49;-4.38;-0.05;0.00;0.00;
;;;;;;;;;;;
22;175,149,108,92,201 | Continuous Members;;;;;;;;;;
22;175;2;0.000;;0.01;-0.25;2.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;175;12;5.000;;0.01;0.25;-2.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;149;12;0.000;;0.01;-0.25;2.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;149;19;5.000;;0.01;0.25;-2.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;108;19;0.000;;0.01;-0.25;2.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;108;26;5.000;;0.01;0.25;-2.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;92;26;0.000;;0.01;-0.25;2.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;92;33;5.000;;0.01;0.25;-2.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;201;33;0.000;;0.01;-0.25;2.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;201;40;5.000;;0.01;0.25;-2.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;175;2;0.000;N;0.01;-0.25;2.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;175;;2.500;N;0.00;0.00;0.00;0.00;2.84;0.31;Beam | 4 - Z 232Z23 | L : 5.000 m
22;149;19;5.000;V_u;0.01;0.25;-2.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;108;19;0.000;V_u;0.01;-0.25;2.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;175;2;0.000;V_v;0.01;-0.25;2.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;201;40;5.000;V_v;0.01;0.25;-2.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;175;;4.000;M_T;0.00;0.15;-1.36;0.01;1.82;0.20;Beam | 4 - Z 232Z23 | L : 5.000 m
22;201;;1.000;M_T;0.00;-0.15;1.36;-0.01;1.82;0.20;Beam | 4 - Z 232Z23 | L : 5.000 m
22;175;;2.500;M_u;0.00;0.00;0.00;0.00;2.84;0.31;Beam | 4 - Z 232Z23 | L : 5.000 m
22;175;2;0.000;M_u;0.01;-0.25;2.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;149;;2.500;M_v;0.00;0.00;0.00;0.00;2.84;0.31;Beam | 4 - Z 232Z23 | L : 5.000 m
22;175;12;5.000;M_v;0.01;0.25;-2.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;;0.01;0.25;2.27;0.01;2.84;0.31;
22;;;;;0.00;-0.25;-2.27;-0.01;0.00;0.00;
;;;;;;;;;;;
23;176,150,124,93,202 | Continuous Members;;;;;;;;;;
23;176;140;0.000;;0.05;-0.47;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;176;112;5.000;;0.03;0.49;-4.37;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;150;112;0.000;;0.04;-0.49;4.37;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;150;84;5.000;;0.04;0.49;-4.37;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;124;84;0.000;;0.04;-0.49;4.37;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;124;57;5.000;;0.04;0.49;-4.37;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;93;57;0.000;;0.04;-0.49;4.37;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;93;50;5.000;;0.04;0.49;-4.37;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;202;50;0.000;;0.03;-0.49;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;202;118;5.000;;0.04;0.47;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;176;140;0.000;N;0.05;-0.47;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;93;;2.500;N;0.00;0.00;0.00;0.00;5.47;0.61;Beam | 4 - Z 232Z23 | L : 5.000 m
23;176;112;5.000;V_u;0.03;0.49;-4.37;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;124;84;0.000;V_u;0.04;-0.49;4.37;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;176;140;0.000;V_v;0.05;-0.47;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;202;118;5.000;V_v;0.04;0.47;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;202;;4.000;M_T;0.02;0.28;-2.63;0.05;3.50;0.38;Beam | 4 - Z 232Z23 | L : 5.000 m
23;176;;1.000;M_T;0.02;-0.28;2.63;-0.05;3.50;0.38;Beam | 4 - Z 232Z23 | L : 5.000 m
23;176;;2.500;M_u;0.00;0.00;0.00;0.00;5.47;0.60;Beam | 4 - Z 232Z23 | L : 5.000 m
23;176;140;0.000;M_u;0.05;-0.47;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;150;;2.500;M_v;0.00;0.00;0.00;0.00;5.47;0.61;Beam | 4 - Z 232Z23 | L : 5.000 m
23;176;112;5.000;M_v;0.03;0.49;-4.37;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;;0.05;0.49;4.38;0.05;5.47;0.61;
23;;;;;0.00;-0.49;-4.38;-0.05;0.00;0.00;
;;;;;;;;;;;
24;177,151,125,95,203 | Continuous Members;;;;;;;;;;
24;177;141;0.000;;0.05;-0.47;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;177;113;5.000;;0.02;0.49;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;151;113;0.000;;0.04;-0.49;4.37;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;151;85;5.000;;0.04;0.49;-4.37;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;125;85;0.000;;0.04;-0.49;4.37;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;125;58;5.000;;0.04;0.49;-4.37;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;95;58;0.000;;0.04;-0.49;4.37;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;95;51;5.000;;0.04;0.49;-4.37;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;51;0.000;;0.02;-0.49;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;119;5.000;;0.05;0.47;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;177;141;0.000;N;0.05;-0.47;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;177;;3.000;N;0.00;0.10;-0.88;0.03;5.25;0.58;Beam | 4 - Z 232Z23 | L : 5.000 m
24;177;113;5.000;V_u;0.02;0.49;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;125;85;0.000;V_u;0.04;-0.49;4.37;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;177;141;0.000;V_v;0.05;-0.47;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;119;5.000;V_v;0.05;0.47;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;;4.000;M_T;0.03;0.28;-2.63;0.05;3.50;0.38;Beam | 4 - Z 232Z23 | L : 5.000 m
24;177;;1.000;M_T;0.03;-0.28;2.63;-0.05;3.50;0.38;Beam | 4 - Z 232Z23 | L : 5.000 m
24;177;;2.500;M_u;0.00;0.00;0.00;0.00;5.47;0.60;Beam | 4 - Z 232Z23 | L : 5.000 m
24;177;141;0.000;M_u;0.05;-0.47;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;151;;2.500;M_v;0.00;0.00;0.00;0.00;5.47;0.61;Beam | 4 - Z 232Z23 | L : 5.000 m
24;177;113;5.000;M_v;0.02;0.49;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;;0.05;0.49;4.38;0.05;5.47;0.61;
24;;;;;0.00;-0.49;-4.38;-0.05;0.00;0.00;
;;;;;;;;;;;
25;178,152,126,97,204 | Continuous Members;;;;;;;;;;
25;178;142;0.000;;0.06;-0.48;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;178;114;5.000;;0.02;0.49;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;152;114;0.000;;0.04;-0.49;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;152;86;5.000;;0.04;0.49;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;126;86;0.000;;0.04;-0.49;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;126;59;5.000;;0.04;0.49;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;97;59;0.000;;0.04;-0.49;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;97;54;5.000;;0.04;0.49;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;204;54;0.000;;0.02;-0.49;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;204;120;5.000;;0.06;0.48;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;178;142;0.000;N;0.06;-0.48;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;178;;3.000;N;0.00;0.10;-0.88;0.03;5.25;0.58;Beam | 4 - Z 232Z23 | L : 5.000 m
25;178;114;5.000;V_u;0.02;0.49;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;126;86;0.000;V_u;0.04;-0.49;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;178;142;0.000;V_v;0.06;-0.48;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;204;120;5.000;V_v;0.06;0.48;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;204;;4.000;M_T;0.03;0.29;-2.63;0.05;3.50;0.38;Beam | 4 - Z 232Z23 | L : 5.000 m
25;178;;1.000;M_T;0.03;-0.29;2.63;-0.05;3.50;0.38;Beam | 4 - Z 232Z23 | L : 5.000 m
25;178;;2.500;M_u;0.00;0.00;0.00;0.00;5.47;0.60;Beam | 4 - Z 232Z23 | L : 5.000 m
25;178;142;0.000;M_u;0.06;-0.48;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;152;;2.500;M_v;0.00;0.00;0.00;0.00;5.47;0.61;Beam | 4 - Z 232Z23 | L : 5.000 m
25;178;114;5.000;M_v;0.02;0.49;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;;0.06;0.49;4.38;0.05;5.47;0.61;
25;;;;;0.00;-0.49;-4.38;-0.05;0.00;0.00;
;;;;;;;;;;;
26;179,153,127,99,205 | Continuous Members;;;;;;;;;;
26;179;143;0.000;;0.06;-0.47;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;179;115;5.000;;0.01;0.48;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;153;115;0.000;;0.03;-0.48;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;153;87;5.000;;0.03;0.48;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;127;87;0.000;;0.04;-0.48;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;127;60;5.000;;0.04;0.48;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;99;60;0.000;;0.04;-0.48;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;99;53;5.000;;0.04;0.48;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;205;53;0.000;;0.01;-0.48;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;205;121;5.000;;0.06;0.47;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;205;121;5.000;N;0.06;0.47;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;179;;3.000;N;0.00;0.10;-0.88;0.03;5.25;0.57;Beam | 4 - Z 232Z23 | L : 5.000 m
26;179;115;5.000;V_u;0.01;0.48;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;205;53;0.000;V_u;0.01;-0.48;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;179;143;0.000;V_v;0.06;-0.47;4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;205;121;5.000;V_v;0.06;0.47;-4.38;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
